Corpus,Name,Sex,CA,VB,Target,TargetFreq,Wordform,CU
macwhinney,mark,M,4.37713894592745,fall,fell,3723,fell,TRUE
macwhinney,mark,M,4.37713894592745,shoot,shot,11599,shot,TRUE
macwhinney,mark,M,4.37713894592745,say,said,56531,said,TRUE
macwhinney,mark,M,4.37713894592745,say,said,56531,said,TRUE
macwhinney,mark,M,4.37713894592745,eat,ate,1722,ate,TRUE
macwhinney,mark,M,4.37713894592745,eat,ate,1722,ate,TRUE
macwhinney,mark,M,4.37713894592745,say,said,56531,said,TRUE
macwhinney,mark,M,4.37713894592745,eat,ate,1722,ate,TRUE
macwhinney,mark,M,4.37713894592745,eat,ate,1722,ate,TRUE
macwhinney,mark,M,4.37713894592745,eat,ate,1722,ate,TRUE
macwhinney,mark,M,4.37713894592745,eat,ate,1722,ate,TRUE
macwhinney,mark,M,4.49332648870637,say,said,56531,said,TRUE
macwhinney,mark,M,4.49332648870637,say,said,56531,said,TRUE
macwhinney,mark,M,4.49332648870637,think,thought,41232,thought,TRUE
macwhinney,mark,M,4.49332648870637,think,thought,41232,thought,TRUE
macwhinney,mark,M,4.49332648870637,mean,meant,5316,meant,TRUE
macwhinney,mark,M,4.49332648870637,see,saw,20527,saw,TRUE
macwhinney,mark,M,4.49332648870637,see,saw,20527,saw,TRUE
macwhinney,mark,M,4.49332648870637,see,saw,20527,saw,TRUE
macwhinney,mark,M,4.49332648870637,see,saw,20527,saw,TRUE
macwhinney,mark,M,4.49332648870637,see,saw,20527,saw,TRUE
macwhinney,mark,M,4.49332648870637,see,saw,20527,saw,TRUE
macwhinney,mark,M,4.49332648870637,see,saw,20527,saw,TRUE
macwhinney,mark,M,4.49332648870637,see,saw,20527,saw,TRUE
macwhinney,mark,M,4.49332648870637,tell,told,35679,telled,FALSE
macwhinney,mark,M,4.49332648870637,see,saw,20527,saw,TRUE
macwhinney,mark,M,4.49332648870637,see,saw,20527,saw,TRUE
macwhinney,mark,M,4.49332648870637,see,saw,20527,saw,TRUE
macwhinney,mark,M,4.49332648870637,sit,sat,1459,sat,TRUE
macwhinney,mark,M,4.49332648870637,throw,threw,2082,throwed,FALSE
macwhinney,mark,M,4.49332648870637,throw,threw,2082,throwed,FALSE
macwhinney,mark,M,4.49332648870637,forget,forgot,5045,forgot,TRUE
macwhinney,mark,M,4.49332648870637,fight,fought,1362,fought,TRUE
macwhinney,mark,M,4.49332648870637,say,said,56531,said,TRUE
macwhinney,mark,M,4.49332648870637,fight,fought,1362,fighted,FALSE
macwhinney,mark,M,4.49332648870637,forget,forgot,5045,forgot,TRUE
macwhinney,mark,M,4.49332648870637,say,said,56531,said,TRUE
macwhinney,mark,M,4.49332648870637,say,said,56531,said,TRUE
macwhinney,mark,M,4.49332648870637,say,said,56531,said,TRUE
macwhinney,mark,M,4.49332648870637,say,said,56531,said,TRUE
macwhinney,mark,M,4.49332648870637,say,said,56531,said,TRUE
macwhinney,mark,M,4.49332648870637,say,said,56531,said,TRUE
macwhinney,mark,M,4.49332648870637,say,said,56531,said,TRUE
macwhinney,mark,M,4.49332648870637,say,said,56531,said,TRUE
macwhinney,mark,M,4.49332648870637,see,saw,20527,saw,TRUE
macwhinney,mark,M,4.49332648870637,see,saw,20527,saw,TRUE
macwhinney,mark,M,4.49332648870637,say,said,56531,said,TRUE
macwhinney,mark,M,4.49332648870637,say,said,56531,said,TRUE
macwhinney,mark,M,4.49332648870637,say,said,56531,said,TRUE
macwhinney,mark,M,4.49332648870637,say,said,56531,said,TRUE
macwhinney,mark,M,4.49332648870637,say,said,56531,said,TRUE
macwhinney,mark,M,4.49332648870637,say,said,56531,said,TRUE
macwhinney,mark,M,4.49332648870637,say,said,56531,said,TRUE
macwhinney,mark,M,4.49332648870637,say,said,56531,said,TRUE
macwhinney,mark,M,4.49332648870637,say,said,56531,said,TRUE
macwhinney,mark,M,4.49332648870637,say,said,56531,said,TRUE
macwhinney,mark,M,4.49332648870637,say,said,56531,said,TRUE
macwhinney,mark,M,4.49332648870637,say,said,56531,said,TRUE
macwhinney,mark,M,4.49332648870637,say,said,56531,said,TRUE
macwhinney,mark,M,4.49332648870637,say,said,56531,said,TRUE
macwhinney,mark,M,4.49332648870637,say,said,56531,said,TRUE
macwhinney,mark,M,4.49332648870637,say,said,56531,said,TRUE
macwhinney,mark,M,4.49332648870637,say,said,56531,said,TRUE
macwhinney,mark,M,4.49332648870637,say,said,56531,said,TRUE
macwhinney,mark,M,4.49332648870637,say,said,56531,said,TRUE
macwhinney,mark,M,4.49332648870637,say,said,56531,said,TRUE
macwhinney,mark,M,4.49332648870637,take,took,17454,taked,FALSE
macwhinney,mark,M,4.49332648870637,break,broke,5355,broke,TRUE
macwhinney,mark,M,4.49332648870637,forget,forgot,5045,forgot,TRUE
macwhinney,mark,M,4.49332648870637,forget,forgot,5045,forgot,TRUE
macwhinney,mark,M,4.49332648870637,forget,forgot,5045,forgot,TRUE
macwhinney,mark,M,4.49332648870637,forget,forgot,5045,forgot,TRUE
macwhinney,mark,M,4.59702258726899,eat,ate,1722,ate,TRUE
macwhinney,mark,M,4.59702258726899,eat,ate,1722,ate,TRUE
macwhinney,mark,M,4.59702258726899,say,said,56531,said,TRUE
macwhinney,mark,M,4.59702258726899,mean,meant,5316,meant,TRUE
macwhinney,mark,M,4.59702258726899,win,won,38729,won,TRUE
macwhinney,mark,M,4.59702258726899,make,made,28626,made,TRUE
macwhinney,mark,M,4.59702258726899,make,made,28626,made,TRUE
macwhinney,mark,M,4.59702258726899,say,said,56531,said,TRUE
macwhinney,mark,M,4.59702258726899,say,said,56531,said,TRUE
macwhinney,mark,M,4.59702258726899,say,said,56531,said,TRUE
macwhinney,mark,M,4.59702258726899,say,said,56531,said,TRUE
macwhinney,mark,M,4.59702258726899,tell,told,35679,told,TRUE
macwhinney,mark,M,4.59702258726899,take,took,17454,taked,FALSE
macwhinney,mark,M,4.59702258726899,tell,told,35679,telled,FALSE
macwhinney,mark,M,4.59702258726899,say,said,56531,said,TRUE
macwhinney,mark,M,4.59702258726899,mean,meant,5316,meant,TRUE
macwhinney,mark,M,4.59702258726899,mean,meant,5316,meant,TRUE
macwhinney,mark,M,4.59702258726899,tell,told,35679,telled,FALSE
macwhinney,mark,M,4.59702258726899,forget,forgot,5045,forgot,TRUE
macwhinney,mark,M,4.59702258726899,mean,meant,5316,meant,TRUE
macwhinney,mark,M,4.59702258726899,buy,bought,4362,buyed,FALSE
macwhinney,mark,M,4.59702258726899,see,saw,20527,saw,TRUE
macwhinney,mark,M,4.59702258726899,see,saw,20527,saw,TRUE
macwhinney,mark,M,4.59702258726899,think,thought,41232,thought,TRUE
macwhinney,mark,M,4.59702258726899,take,took,17454,took,TRUE
macwhinney,mark,M,4.59702258726899,buy,bought,4362,bought,TRUE
macwhinney,mark,M,4.59702258726899,bring,brought,8786,brought,TRUE
macwhinney,mark,M,4.59702258726899,mean,meant,5316,meant,TRUE
macwhinney,mark,M,4.59702258726899,mean,meant,5316,meant,TRUE
macwhinney,mark,M,4.59702258726899,sting,stung,78,stinged,FALSE
macwhinney,mark,M,4.59702258726899,know,knew,18817,knew,TRUE
macwhinney,mark,M,4.59702258726899,say,said,56531,said,TRUE
macwhinney,mark,M,4.59702258726899,fall,fell,3723,fell,TRUE
macwhinney,mark,M,4.59702258726899,know,knew,18817,knew,TRUE
macwhinney,mark,M,4.59702258726899,say,said,56531,said,TRUE
macwhinney,mark,M,4.59702258726899,buy,bought,4362,buyed,FALSE
macwhinney,mark,M,4.59702258726899,say,said,56531,said,TRUE
macwhinney,mark,M,4.59702258726899,say,said,56531,said,TRUE
macwhinney,mark,M,4.59702258726899,see,saw,20527,saw,TRUE
macwhinney,mark,M,4.59702258726899,see,saw,20527,saw,TRUE
macwhinney,mark,M,4.59702258726899,tell,told,35679,told,TRUE
macwhinney,mark,M,4.59702258726899,tell,told,35679,told,TRUE
macwhinney,mark,M,4.59702258726899,know,knew,18817,knew,TRUE
macwhinney,mark,M,4.72142368240931,think,thought,41232,thinked,FALSE
macwhinney,mark,M,4.72142368240931,think,thought,41232,thinked,FALSE
macwhinney,mark,M,4.72142368240931,think,thought,41232,thinked,FALSE
macwhinney,mark,M,4.72142368240931,think,thought,41232,thought,TRUE
macwhinney,mark,M,4.72142368240931,think,thought,41232,thought,TRUE
macwhinney,mark,M,4.72142368240931,think,thought,41232,thought,TRUE
macwhinney,mark,M,4.72142368240931,think,thought,41232,thought,TRUE
macwhinney,mark,M,4.72142368240931,think,thought,41232,thought,TRUE
macwhinney,mark,M,4.72142368240931,think,thought,41232,thought,TRUE
macwhinney,mark,M,4.72142368240931,think,thought,41232,thought,TRUE
macwhinney,mark,M,4.72142368240931,think,thought,41232,thought,TRUE
macwhinney,mark,M,4.72142368240931,think,thought,41232,thought,TRUE
macwhinney,mark,M,4.72142368240931,think,thought,41232,thought,TRUE
macwhinney,mark,M,4.72142368240931,think,thought,41232,thought,TRUE
macwhinney,mark,M,4.72142368240931,think,thought,41232,thought,TRUE
macwhinney,mark,M,4.72142368240931,feel,felt,6111,felt,TRUE
macwhinney,mark,M,4.72142368240931,mean,meant,5316,meant,TRUE
macwhinney,mark,M,4.72142368240931,mean,meant,5316,meant,TRUE
macwhinney,mark,M,4.72142368240931,forget,forgot,5045,forgot,TRUE
macwhinney,mark,M,4.72142368240931,make,made,28626,made,TRUE
macwhinney,mark,M,4.72142368240931,catch,caught,4791,caught,TRUE
macwhinney,mark,M,4.72142368240931,tell,told,35679,told,TRUE
macwhinney,mark,M,4.72142368240931,drive,drove,1472,drived,FALSE
macwhinney,mark,M,4.72142368240931,drive,drove,1472,drived,FALSE
macwhinney,mark,M,4.72142368240931,drive,drove,1472,drived,FALSE
macwhinney,mark,M,4.72142368240931,drive,drove,1472,drived,FALSE
macwhinney,mark,M,4.72142368240931,drive,drove,1472,drived,FALSE
macwhinney,mark,M,4.72142368240931,shoot,shot,11599,shot,TRUE
macwhinney,mark,M,4.72142368240931,know,knew,18817,knew,TRUE
macwhinney,mark,M,4.72142368240931,find,found,20196,found,TRUE
macwhinney,mark,M,4.72142368240931,think,thought,41232,thought,TRUE
macwhinney,mark,M,4.72142368240931,wake,woke,1344,woke,TRUE
macwhinney,mark,M,4.72142368240931,find,found,20196,found,TRUE
macwhinney,mark,M,4.72142368240931,lose,lost,13974,lost,TRUE
macwhinney,mark,M,4.72142368240931,lose,lost,13974,lost,TRUE
macwhinney,mark,M,4.72142368240931,forget,forgot,5045,forgot,TRUE
macwhinney,mark,M,4.72142368240931,forget,forgot,5045,forgot,TRUE
macwhinney,mark,M,4.72142368240931,mean,meant,5316,meant,TRUE
macwhinney,mark,M,4.72142368240931,see,saw,20527,saw,TRUE
macwhinney,mark,M,4.72142368240931,see,saw,20527,saw,TRUE
macwhinney,mark,M,4.72142368240931,hear,heard,19775,heard,TRUE
macwhinney,mark,M,4.72142368240931,hear,heard,19775,heard,TRUE
macwhinney,mark,M,4.72142368240931,eat,ate,1722,ate,TRUE
macwhinney,mark,M,4.72142368240931,give,gave,12428,gave,TRUE
macwhinney,mark,M,4.72142368240931,eat,ate,1722,ate,TRUE
macwhinney,mark,M,4.72142368240931,see,saw,20527,saw,TRUE
macwhinney,mark,M,4.78559206023272,make,made,28626,made,TRUE
macwhinney,mark,M,4.78559206023272,think,thought,41232,thought,TRUE
macwhinney,mark,M,4.78559206023272,forget,forgot,5045,forgot,TRUE
macwhinney,mark,M,4.78559206023272,say,said,56531,said,TRUE
macwhinney,mark,M,4.78559206023272,say,said,56531,said,TRUE
macwhinney,mark,M,4.78559206023272,say,said,56531,said,TRUE
macwhinney,mark,M,4.78559206023272,say,said,56531,said,TRUE
macwhinney,mark,M,4.78559206023272,say,said,56531,said,TRUE
macwhinney,mark,M,4.78559206023272,see,saw,20527,saw,TRUE
macwhinney,mark,M,4.78559206023272,eat,ate,1722,ate,TRUE
macwhinney,mark,M,4.78559206023272,give,gave,12428,gave,TRUE
macwhinney,mark,M,4.78559206023272,think,thought,41232,thought,TRUE
macwhinney,mark,M,4.78559206023272,hear,heard,19775,heard,TRUE
macwhinney,mark,M,4.78559206023272,lose,lost,13974,lost,TRUE
macwhinney,mark,M,4.78559206023272,lose,lost,13974,lost,TRUE
macwhinney,mark,M,4.78559206023272,forget,forgot,5045,forgot,TRUE
macwhinney,mark,M,4.78559206023272,stick,stuck,3399,stuck,TRUE
macwhinney,mark,M,4.78559206023272,see,saw,20527,saw,TRUE
macwhinney,mark,M,4.78559206023272,stick,stuck,3399,sticked,FALSE
macwhinney,mark,M,4.78559206023272,fall,fell,3723,fell,TRUE
macwhinney,mark,M,4.78559206023272,say,said,56531,said,TRUE
macwhinney,mark,M,4.78559206023272,see,saw,20527,saw,TRUE
macwhinney,mark,M,4.78559206023272,see,saw,20527,saw,TRUE
macwhinney,mark,M,4.78559206023272,see,saw,20527,saw,TRUE
macwhinney,mark,M,4.78559206023272,forget,forgot,5045,forgot,TRUE
macwhinney,mark,M,4.78559206023272,break,broke,5355,broke,TRUE
macwhinney,mark,M,4.78559206023272,break,broke,5355,broke,TRUE
macwhinney,mark,M,4.78559206023272,break,broke,5355,broke,TRUE
macwhinney,mark,M,4.78559206023272,know,knew,18817,knew,TRUE
macwhinney,mark,M,4.78559206023272,fly,flew,785,flew,TRUE
macwhinney,mark,M,4.78559206023272,see,saw,20527,saw,TRUE
macwhinney,mark,M,4.78559206023272,think,thought,41232,thought,TRUE
macwhinney,mark,M,4.78559206023272,say,said,56531,said,TRUE
macwhinney,mark,M,4.78559206023272,say,said,56531,said,TRUE
macwhinney,mark,M,4.78559206023272,mean,meant,5316,meant,TRUE
macwhinney,mark,M,4.78559206023272,hear,heard,19775,heard,TRUE
macwhinney,mark,M,4.78559206023272,see,saw,20527,saw,TRUE
macwhinney,mark,M,4.78559206023272,drive,drove,1472,drove,TRUE
macwhinney,mark,M,5.06570841889117,lose,lost,13974,lost,TRUE
macwhinney,mark,M,5.06570841889117,find,found,20196,found,TRUE
macwhinney,mark,M,5.06570841889117,take,took,17454,took,TRUE
macwhinney,mark,M,5.06570841889117,take,took,17454,took,TRUE
macwhinney,mark,M,5.06570841889117,forget,forgot,5045,forgot,TRUE
macwhinney,mark,M,5.06570841889117,make,made,28626,made,TRUE
macwhinney,mark,M,5.06570841889117,shoot,shot,11599,shot,TRUE
macwhinney,mark,M,5.06570841889117,shoot,shot,11599,shot,TRUE
macwhinney,mark,M,5.06570841889117,shoot,shot,11599,shot,TRUE
macwhinney,mark,M,5.06570841889117,shoot,shot,11599,shot,TRUE
macwhinney,mark,M,5.06570841889117,lose,lost,13974,lost,TRUE
macwhinney,mark,M,5.06570841889117,lose,lost,13974,lost,TRUE
macwhinney,mark,M,5.06570841889117,lose,lost,13974,lost,TRUE
macwhinney,mark,M,5.06570841889117,lose,lost,13974,lost,TRUE
macwhinney,mark,M,5.06570841889117,stand,stood,1315,standed,FALSE
macwhinney,mark,M,5.06570841889117,stand,stood,1315,stood,TRUE
macwhinney,mark,M,5.06570841889117,know,knew,18817,knew,TRUE
macwhinney,mark,M,5.06570841889117,see,saw,20527,saw,TRUE
macwhinney,mark,M,5.06570841889117,see,saw,20527,saw,TRUE
macwhinney,mark,M,5.06570841889117,take,took,17454,took,TRUE
macwhinney,mark,M,5.06570841889117,take,took,17454,took,TRUE
macwhinney,mark,M,5.06570841889117,forget,forgot,5045,forgot,TRUE
macwhinney,mark,M,5.06570841889117,steal,stole,2711,stole,TRUE
macwhinney,mark,M,5.06570841889117,steal,stole,2711,stole,TRUE
macwhinney,mark,M,5.06570841889117,see,saw,20527,saw,TRUE
macwhinney,mark,M,5.06570841889117,see,saw,20527,saw,TRUE
macwhinney,mark,M,5.06570841889117,take,took,17454,took,TRUE
macwhinney,mark,M,5.06570841889117,mean,meant,5316,meant,TRUE
macwhinney,mark,M,5.06570841889117,wake,woke,1344,waked,FALSE
macwhinney,mark,M,5.06570841889117,say,said,56531,said,TRUE
macwhinney,mark,M,5.06570841889117,eat,ate,1722,ate,TRUE
macwhinney,mark,M,5.06570841889117,say,said,56531,said,TRUE
macwhinney,mark,M,5.06570841889117,eat,ate,1722,ate,TRUE
macwhinney,mark,M,5.06570841889117,eat,ate,1722,ate,TRUE
macwhinney,mark,M,5.06570841889117,eat,ate,1722,ate,TRUE
macwhinney,mark,M,5.06570841889117,eat,ate,1722,ate,TRUE
macwhinney,mark,M,5.06570841889117,say,said,56531,said,TRUE
macwhinney,mark,M,5.06570841889117,say,said,56531,said,TRUE
macwhinney,mark,M,5.06570841889117,say,said,56531,said,TRUE
macwhinney,mark,M,5.06570841889117,forget,forgot,5045,forgot,TRUE
macwhinney,mark,M,5.06570841889117,say,said,56531,said,TRUE
macwhinney,mark,M,5.06570841889117,say,said,56531,said,TRUE
macwhinney,mark,M,5.06570841889117,say,said,56531,said,TRUE
macwhinney,mark,M,5.06570841889117,say,said,56531,said,TRUE
macwhinney,mark,M,5.06570841889117,say,said,56531,said,TRUE
macwhinney,mark,M,5.06570841889117,make,made,28626,made,TRUE
macwhinney,mark,M,5.06570841889117,mean,meant,5316,meant,TRUE
macwhinney,mark,M,5.06570841889117,make,made,28626,made,TRUE
macwhinney,mark,M,5.06570841889117,make,made,28626,made,TRUE
macwhinney,mark,M,5.06570841889117,think,thought,41232,thought,TRUE
macwhinney,mark,M,5.06570841889117,drive,drove,1472,drived,FALSE
macwhinney,mark,M,5.06570841889117,drive,drove,1472,drove,TRUE
macwhinney,mark,M,5.06570841889117,lose,lost,13974,lost,TRUE
macwhinney,mark,M,5.06570841889117,see,saw,20527,saw,TRUE
macwhinney,mark,M,5.06570841889117,send,sent,7038,sended,FALSE
macwhinney,mark,M,5.06570841889117,send,sent,7038,sent,TRUE
macwhinney,mark,M,5.06570841889117,say,said,56531,said,TRUE
macwhinney,mark,M,5.06570841889117,tell,told,35679,told,TRUE
macwhinney,mark,M,5.06570841889117,mean,meant,5316,meant,TRUE
macwhinney,mark,M,5.06570841889117,think,thought,41232,thinked,FALSE
macwhinney,mark,M,5.06570841889117,say,said,56531,said,TRUE
macwhinney,mark,M,5.06570841889117,lose,lost,13974,lost,TRUE
macwhinney,mark,M,5.06570841889117,lose,lost,13974,lost,TRUE
macwhinney,mark,M,5.06570841889117,say,said,56531,said,TRUE
macwhinney,mark,M,5.06570841889117,say,said,56531,said,TRUE
macwhinney,mark,M,5.06570841889117,give,gave,12428,gave,TRUE
macwhinney,mark,M,5.06570841889117,say,said,56531,said,TRUE
macwhinney,mark,M,5.06570841889117,tell,told,35679,told,TRUE
macwhinney,mark,M,5.06570841889117,say,said,56531,said,TRUE
macwhinney,mark,M,5.06570841889117,say,said,56531,said,TRUE
macwhinney,mark,M,5.06570841889117,say,said,56531,said,TRUE
macwhinney,mark,M,5.06570841889117,say,said,56531,said,TRUE
macwhinney,mark,M,5.06570841889117,eat,ate,1722,ate,TRUE
macwhinney,mark,M,5.06570841889117,tell,told,35679,told,TRUE
macwhinney,mark,M,5.06570841889117,tell,told,35679,told,TRUE
macwhinney,mark,M,5.06570841889117,say,said,56531,said,TRUE
macwhinney,mark,M,5.06570841889117,think,thought,41232,thought,TRUE
macwhinney,mark,M,5.06570841889117,forget,forgot,5045,forgot,TRUE
macwhinney,mark,M,5.06570841889117,say,said,56531,said,TRUE
macwhinney,mark,M,5.06570841889117,wake,woke,1344,woke,TRUE
macwhinney,mark,M,5.06570841889117,see,saw,20527,saw,TRUE
macwhinney,mark,M,5.06570841889117,say,said,56531,said,TRUE
macwhinney,mark,M,5.06570841889117,say,said,56531,said,TRUE
macwhinney,mark,M,5.06570841889117,say,said,56531,said,TRUE
macwhinney,mark,M,5.06570841889117,say,said,56531,said,TRUE
macwhinney,mark,M,5.06570841889117,say,said,56531,said,TRUE
macwhinney,mark,M,5.06570841889117,say,said,56531,said,TRUE
macwhinney,mark,M,5.06570841889117,eat,ate,1722,ate,TRUE
macwhinney,mark,M,5.06570841889117,eat,ate,1722,ate,TRUE
macwhinney,mark,M,5.06570841889117,say,said,56531,said,TRUE
macwhinney,mark,M,5.06570841889117,say,said,56531,said,TRUE
macwhinney,mark,M,5.06570841889117,forget,forgot,5045,forgot,TRUE
macwhinney,mark,M,5.06570841889117,say,said,56531,said,TRUE
macwhinney,mark,M,5.06570841889117,forget,forgot,5045,forgot,TRUE
macwhinney,mark,M,5.06570841889117,say,said,56531,said,TRUE
macwhinney,mark,M,5.06570841889117,forget,forgot,5045,forgot,TRUE
macwhinney,mark,M,5.06570841889117,say,said,56531,said,TRUE
macwhinney,mark,M,5.06570841889117,say,said,56531,said,TRUE
macwhinney,mark,M,5.06570841889117,lose,lost,13974,lost,TRUE
macwhinney,mark,M,5.1490417522245,eat,ate,1722,ate,TRUE
macwhinney,mark,M,5.1490417522245,say,said,56531,said,TRUE
macwhinney,mark,M,5.1490417522245,say,said,56531,said,TRUE
macwhinney,mark,M,5.1490417522245,say,said,56531,said,TRUE
macwhinney,mark,M,5.1490417522245,make,made,28626,made,TRUE
macwhinney,mark,M,5.1490417522245,make,made,28626,made,TRUE
macwhinney,mark,M,5.1490417522245,see,saw,20527,saw,TRUE
macwhinney,mark,M,5.1490417522245,break,broke,5355,broke,TRUE
macwhinney,mark,M,5.1490417522245,break,broke,5355,broke,TRUE
macwhinney,mark,M,5.1490417522245,tear,tore,423,teared,FALSE
